Q001	Una deﬁnizione accettabile di ergonomia può essere?	L'ergonomia è lo studio delle attività umane e dell'interazione tra persone e strumenti per l'elaborazione dell'informazione. L'ergonomia cognitiva considera processi come percezione, attenzione, memoria e pensiero per progettare strumenti adatti alle capacità e ai limiti degli utenti.	ium flashcard concetti-base ergonomia
Q002	L'usabilità di un sistema...	È il grado in cui un prodotto può essere usato da determinati utenti per raggiungere determinati obiettivi con efficacia, efficienza e soddisfazione in uno specifico contesto d'uso. Non è una proprietà intrinseca del sistema ma dipende dall'interazione reale.	ium flashcard concetti-base usabilita
Q003	A cosa si riferisce l'ISO 9241 quando parla dell'insieme di componenti di un sistema interattivo che forniscono all'utente informazioni e gli permettono di effettuare specifici compiti?	All'interfaccia. Essa funge da punto di incontro e comunicazione bidirezionale tra l'utente (che ha degli obiettivi) e il sistema computazionale.	ium flashcard concetti-base interfaccia
Q004	Un mapping è...	La relazione progettuale (mappatura) tra un controllo, l'azione che esso 'afforda' (suggerisce di fare) e l'effetto che tale azione avrà nel mondo reale o applicativo.	ium flashcard concetti-base mapping
Q005	Il concetto di affordance indica...	Una qualsiasi proprietà fisica o percepita di un oggetto che ne definisce i possibili usi o invita una persona all'azione, suggerendo chiaramente come dovrebbe essere usato.	ium flashcard concetti-base affordance
Q006	Come abbiamo deﬁnito una affordance?	Oltre a invitare visivamente o simbolicamente a un'azione, un'affordance ben progettata suggerisce anche il possibile effetto che quell'azione avrà sul mondo (rendendo chiaro a cosa serve).	ium flashcard concetti-base affordance
Q007	Un constraint è...	Un vincolo progettuale che limita l'azione dell'utente guidandolo verso l'uso corretto. Può essere fisico, logico, semantico o culturale, e serve a prevenire errori chiudendo percorsi errati.	ium flashcard concetti-base constraint
Q008	Un'interfaccia skeuomorﬁca è...	Un'interfaccia grafica progettata con elementi ornamentali e visivi che ricordano pesantemente le strutture e i materiali degli oggetti fisici corrispondenti (es. una calcolatrice digitale con ombre ed effetto metallo, o una cartella di finta pelle).	ium flashcard concetti-base skeuomorfismo
Q009	Una affordance cognitiva dipende...	È un tipo di affordance progettata per aiutare gli utenti nelle loro azioni cognitive, facilitando processi come pensare, decidere, imparare o ricordare.	ium flashcard concetti-base affordance cognitiva
Q010	Quale frase è più corretta riguardo all'automation bias?	L'automation bias è l'eccessiva fiducia riposta nelle risposte di un supporto automatico. Porta a errori di omissione (non notare un problema) e di commissione (seguire attivamente un consiglio sbagliato della macchina).	ium flashcard concetti-base automazione
Q011	L'overconﬁdence è...	La sovraconfidenza, ovvero pensare che il sistema non andrà mai giù, non produrrà mai output scorretti o che dal suo uso non deriverà mai un danno.	ium flashcard concetti-base bias
Q012	Gli errori di giustapposizione sono...	Errori di usabilità causati da un errato design dell'interfaccia che posiziona comandi opposti o critici troppo vicini tra loro, favorendo clic accidentali (es. pulsante 'Salva' adiacente a 'Elimina').	ium flashcard concetti-base errori
Q013	Se un utente è convinto che il sistema che sta usando non potrà mai andare giù o produrre output scorretti, di quale bias si parla?	Overconfidence (sovraconfidenza).	ium flashcard concetti-base bias
Q014	Se la maggior parte delle persone non sapesse eseguire un compito qualora il supporto smettesse di funzionare si parlerebbe di...	Overdependence (sovradipendenza), un fenomeno che porta alla perdita progressiva di abilità umane (deskilling) per eccessivo affidamento alla macchina.	ium flashcard concetti-base bias
Q015	La complacency riguarda...	Il rilassamento dell'attenzione. L'utente dà per scontato che il sistema funzionerà sempre correttamente e smette di vigilare per individuare eventuali anomalie.	ium flashcard concetti-base bias
Q016	La toilette di Floyd è il caso in cui...	Si tende a complicare un'operazione semplice, pretendendo che basti scrivere una lunga procedura testuale per renderla ovvia all'utente, ignorando le carenze di base del design.	ium flashcard concetti-base usabilita
Q017	Una porta di Norman è...	Un oggetto progettato male la cui affordance visiva invita a compiere l'azione opposta a quella richiesta (es. una maniglione da tirare che in realtà va spinto), costringendo a usare cartelli compensativi.	ium flashcard concetti-base usabilita
Q018	I sistemi “wake up and use” sono quelli che...	Sono così auto-esplicativi che un utente può usarli in modo efficace fin dalla primissima volta, senza alcun addestramento o lettura di manuali.	ium flashcard concetti-base usabilita
Q019	Un coltellino svizzero ha...	Alta complessità funzionale (fa tantissime cose), bassa complessità strutturale (è facile capire come è fatto meccanicamente) e alta complessità d'uso (usarlo è scomodo rispetto allo strumento dedicato).	ium flashcard concetti-base complessita
Q020	Un orologio meccanico da parete ha...	Alta complessità strutturale (tantissimi ingranaggi interdipendenti), bassa complessità funzionale (segna solo l'ora) e bassa complessità d'uso (basta guardarlo).	ium flashcard concetti-base complessita
Q021	Un sistema socio-tecnico è:	Un sistema in cui la componente umana/sociale e quella tecnica sono inestricabilmente legate. L'interazione tra queste componenti genera proprietà emergenti e conseguenze imprevedibili che non appartengono alle singole parti.	ium flashcard concetti-base socio-tecnico
Q022	L'affordance cognitiva sono quelle che...	Aiutano gli utenti nelle loro azioni cognitive (pensare, decidere, imparare, ricordare).	ium flashcard concetti-base affordance
Q023	Nel paradigma “alert, identify, direct”, alert signiﬁca...	Costituisce il primo livello di feedback e avverte semplicemente l'utente che 'qualcosa non va', notificando la presenza di un errore o stato anomalo.	ium flashcard concetti-base feedback
Q024	Nel paradigma “alert, identify, direct”, direct signiﬁca...	È l'ultimo livello di gestione dell'errore: fornisce all'utente le istruzioni o l'azione diretta ('fai questo') per risolvere attivamente il problema appena identificato.	ium flashcard concetti-base feedback
Q025	La teoria CASA riguarda?	Computers Are Social Actors (CASA): la teoria secondo cui gli esseri umani tendono in modo naturale e inconsapevole a considerare i computer e le interfacce come attori sociali autonomi, trattandoli con cortesia o rabbia, senza pensare di star comunicando con gli sviluppatori.	ium flashcard concetti-avanzati persuasione casa
Q026	La captologia (o captology) riguarda...	Lo studio dei computer come tecnologie persuasive. Include l'analisi, la progettazione e la teoria di come i sistemi informatici possano essere utilizzati per cambiare deliberatamente le attitudini e i comportamenti degli utenti.	ium flashcard concetti-avanzati persuasione captologia
Q027	Cos'è l'ethopoeia?	È l'attribuzione diretta di attitudini, intenzioni, disposizioni e comportamenti tipicamente umani alle macchine. Si distingue dall'antropomorfizzazione perché l'ethopoeia riguarda il comportamento, non necessariamente la forma fisica o visiva.	ium flashcard concetti-avanzati persuasione ethopoeia
Q028	In semiotica, il livello pragmatico è quello...	Che si concentra sulla relazione tra i segni e gli effetti che essi producono nel mondo reale o sulle persone. Studia il segno come prassi (l'intenzione comunicativa e l'effetto dell'interazione).	ium flashcard concetti-avanzati semiotica pragmatica
Q029	In semiotica un simbolo è...	Un segno in cui la relazione tra il significante (la forma percepibile) e il significato (il concetto) è completamente arbitraria e convenzionale, non basata sulla somiglianza. Deve quindi essere appresa culturalmente (es. la parola 'cane' o un semaforo rosso).	ium flashcard concetti-avanzati semiotica simbolo
Q030	In semiotica una deﬁnizione suﬃcientemente precisa di icona è...	Un segno in cui il significante è percepito come una chiara imitazione del significato, mantenendo una somiglianza visiva, sonora o fisica (es. l'icona di una stampante o della lente di ingrandimento).	ium flashcard concetti-avanzati semiotica icona
Q031	In semiotica l'abduzione è:	Il ragionamento abduttivo è il processo attraverso il quale gli individui generano la migliore ipotesi possibile per interpretare elementi o segni incompleti della realtà che li circonda.	ium flashcard concetti-avanzati semiotica abduzione
Q032	Per Peirce, la semiosi è...	Il processo infinito attraverso cui un segno produce significato. Implica un ragionamento abduttivo continuo in cui generiamo ipotesi per interpretare la realtà, le mettiamo alla prova e, se confermate, diventano regole generali; altrimenti rivediamo le nostre convinzioni.	ium flashcard concetti-avanzati semiotica semiosi
Q033	Quali sono le motivazioni intrinseche e umane supportate da una tecnologia mobile?	Solitamente, l'uso in mobilità supporta motivazioni psicologiche intrinseche (come autonomia, competenza e relazionalità previste dalla Self-Determination Theory) o bisogni fondamentali di socialità e reperimento di informazioni on-the-go.	ium flashcard concetti-avanzati persuasione
Q034	Il paradosso dell'utente attivo (active user paradox) si veriﬁca quando...	L'utente desidera concentrarsi immediatamente sul proprio task procedendo per tentativi ed errori (learning by doing), rifiutandosi attivamente di spendere tempo per leggere manuali o studiare preventivamente il funzionamento del sistema.	ium flashcard valutazione-qualitativa paradosso
Q035	Riguardo alla valutazione qualitativa dell'usabilità di un sistema operativo, quale affermazione è corretta?	Nella valutazione euristica il risultato atteso è un elenco di problemi di usabilità, pesati per livello di gravità (severità) e collegati al principio o euristica che è stata violata.	ium flashcard valutazione-qualitativa euristica
Q036	Se il sistema offre il comando di FLIP-UNDO cosa succede?	Un comando di Flip-Undo tratta l'azione di 'Undo' come qualsiasi altro comando modificabile. Quindi, eseguire un 'Undo' subito dopo un altro 'Undo' annulla l'effetto del primo, ripristinando di fatto l'azione originale (funziona come un Redo involontario).	ium flashcard valutazione-qualitativa undo
Q037	Diffusione del fenomeno del daltonismo	Il daltonismo colpisce circa il 2-8% della popolazione (principalmente maschile). Per questo, in base alle regole di accessibilità e usabilità, è fondamentale non usare il solo colore come mezzo per trasmettere informazioni critiche o distinguere stati.	ium flashcard valutazione-qualitativa accessibilita
Q038	Un sistema modale è un sistema che...	A fronte di una stessa azione o comando compiuto da un utente (es. premere un tasto), reagisce in modo diverso a seconda del 'modo' (stato o modalità) in cui il sistema si trova in quel momento (es. CAPS LOCK attivato).	ium flashcard valutazione-qualitativa sistema modale
Q039	L'output di una valutazione euristica è un elenco di...	Un elenco di problemi di usabilità identificati dagli ispettori, categorizzati in base all'euristica violata e prioritizzati assegnando loro un grado di severità (impatto, frequenza, persistenza).	ium flashcard valutazione-qualitativa output
Q040	Per user experience / esperienza d'uso si intende...	Ciò che una persona prova prima, durante e dopo l'utilizzo di un prodotto o sistema. Ha natura soggettiva (riguarda pensieri e percezioni individuali) ed è dinamica (si modifica nel tempo). Oltre all'usabilità, include affettività, emozione e l'attribuzione di senso e valore.	ium flashcard valutazione-quantitativa ux
Q041	Quali dimensioni sono comprese nella deﬁnizione di usabilità secondo lo standard ISO 9241?	Le tre dimensioni fondamentali sono: Efficacia (capacità di raggiungere l'obiettivo o tasso di successo/errori), Efficienza (risorse spese per raggiungere l'obiettivo, es. tempo o numero di clic) e Soddisfazione (gradimento e comfort nell'uso).	ium flashcard valutazione-quantitativa usabilita
Q042	Per robustezza di un sistema interattivo si intende...	La capacità del sistema di supportare l'utente nel prevenire errori o correggerli facilmente. Un sistema robusto induce un basso tasso di errori critici e garantisce un basso impatto negativo in caso di errore.	ium flashcard valutazione-quantitativa robustezza
Q043	La ricordabilità di un sistema interattivo riguarda...	La facilità con cui un utente occasionale riacquista la competenza necessaria per usare il sistema dopo un certo periodo di inutilizzo, senza dover imparare nuovamente le procedure da zero.	ium flashcard valutazione-quantitativa ricordabilita
Q044	L'ipotesi nulla di un test ipotesi...	È l'ipotesi di base assunta vera in partenza. Solitamente prevede che NON ci sia differenza significativa tra due sistemi A e B, o che non ci sia effetto dovuto alla variabile indipendente manipolata.	ium flashcard statistica ipotesi-nulla
Q045	In statistica inferenziale il livello di signiﬁcatività osservato è...	È il p-value. Indica la probabilità di osservare i dati effettivamente raccolti (o valori ancora più estremi) qualora l'ipotesi nulla H0 fosse vera. Attenzione a non confonderlo con alfa (livello di significatività fissato a priori).	ium flashcard statistica p-value
Q046	In statistica inferenziale, alfa è...	Il livello di significatività fissato a priori (solitamente 0.05). Rappresenta il rischio massimo che siamo disposti a correre di rigettare l'ipotesi nulla quando in realtà è vera (commettere un errore di falso positivo o di Tipo I).	ium flashcard statistica alfa
Q047	In un test statistico per usabilità fare una predizione a due code è indicato quando...	Si vuole semplicemente capire se i due sistemi A e B sono diversi, senza assumere o ipotizzare a priori quale dei due produrrà il risultato migliore o peggiore.	ium flashcard statistica a-due-code
Q048	Il p-value (o livello di signiﬁcatività osservato) è la probabilità di...	Raccogliere dati uguali a quelli appena raccolti nel campione (o ancora più estremi) supponendo che l'ipotesi nulla H0 sia vera.	ium flashcard statistica p-value
Q049	Se il p-value di un test è basso, signiﬁca che...	È altamente improbabile che la differenza osservata nei dati sia dovuta solo al caso se l'ipotesi nulla fosse vera. Se il p-value è inferiore ad alfa, rigettiamo l'ipotesi nulla e accettiamo l'ipotesi alternativa.	ium flashcard statistica p-value
Q050	Quando si può rigettare l'ipotesi nulla?	Quando il livello di significatività osservato (p-value) è rigorosamente inferiore al livello di significatività prefissato a priori (alfa), ad esempio il 5% (0.05).	ium flashcard statistica ipotesi-nulla
Q051	In un test utente, calcolare il tempo necessario ad eseguire un compito correttamente è una misura di...	Efficienza (le risorse e lo sforzo impiegati dall'utente per raggiungere lo scopo).	ium flashcard valutazione-quantitativa efficienza
Q052	In un test utente, il rapporto dei compiti eseguiti correttamente e quelli non eseguiti è una misura di...	Efficacia (la percentuale di successo nel completamento dell'obiettivo).	ium flashcard valutazione-quantitativa efficacia
Q053	Una scala Likert è una scala dove i valori...	Sono di tipo ordinale. Viene chiesto al rispondente di mappare il proprio grado di accordo o disaccordo con un'affermazione proposta (chiamata 'item').	ium flashcard questionari likert
Q054	Un differenziale semantico è...	Un tipo di scala ordinale in cui l'utente valuta un concetto posizionandolo su una scala compresa tra due aggettivi opposti (es. Bello - Brutto, Complicato - Semplice). Le etichette sono solo agli estremi (ancore).	ium flashcard questionari differenziale-semantico
Q055	Il central tendency bias è un bias dovuto a...	La tendenza cognitiva degli utenti di un questionario a preferire i valori o l'opzione centrale della scala (es. 'Né d'accordo né in disaccordo') per pigrizia, evitare di riflettere troppo o non prendere posizioni nette.	ium flashcard questionari bias
Q056	Valutando un NET Promoter Score, quale affermazione è corretta:	Il valore finale dell'NPS si ottiene sottraendo la percentuale dei detrattori (coloro che hanno votato da 0 a 6) dalla percentuale dei promotori (chi ha votato 9 o 10). I passivi (7-8) sono esclusi dal conteggio finale.	ium flashcard questionari nps
Q057	Il NPS (Net Promoter Score) di un prodotto software è...	Un numero da -100 a +100 che equivale alla percentuale di Promotori meno la percentuale di Detrattori. Misura la loyalty, ovvero la raccomandabilità complessiva di un prodotto, con una singola domanda.	ium flashcard questionari nps
Q058	Quando è consigliabile usare un differenziale semantico a sette livelli nella valutazione della dimensione dell'User Experience?	È lo standard tipico per questionari come l'AttrakDiff, dove è richiesto di posizionare un prodotto tra coppie di aggettivi bipolari a sette intervalli per misurare aspetti pragmatici ed edonici.	ium flashcard questionari attrakdiff
Q059	Nel riportare i dati di un test statistico, quando si denota un valore con un asterisco?	Nelle convenzioni più comuni: un asterisco (*) indica che il p-value è significativo al livello del 5% (ovvero 0.01 <= p < 0.05). Due asterischi (**) indicano p < 0.01, tre asterischi (***) indicano p < 0.001.	ium flashcard statistica p-value
Q060	Nella valutazione di un questionario psicometrico la tendenza all'accondiscendenza è...	L'acquiescence bias: un errore sistematico dovuto alla tendenza di alcuni rispondenti a dirsi 'd'accordo' con le affermazioni del ricercatore per cortesia, disattenzione o per compiacere, a prescindere dal contenuto della domanda.	ium flashcard questionari bias
Q061	In uno studio di usabilità, il test statistico di Mann-Whitney è indicato per...	Identificare se esiste una differenza statisticamente significativa tra due gruppi sperimentali indipendenti (es. chi usa il sistema A e chi usa il B) su dati di tipo ordinale o non distribuiti normalmente.	ium flashcard statistica mann-whitney
Q062	Indagini campionaria fa...	Riferimento al processo in cui si analizza un piccolo gruppo (il campione) estratto da un gruppo più vasto. È utile per fare inferenza statistica, ossia desumere informazioni o trarre conclusioni valide per l'intera popolazione originaria.	ium flashcard statistica campione
Q063	Quale affermazione è vera sulla valutazione formativa rispetto a quella summativa?	La formativa viene eseguita durante lo sviluppo iterativo (spesso con metodi qualitativi) per identificare e correggere problemi in corsa. La summativa viene eseguita a prodotto finito per dare un giudizio o misura (quantitativa) di qualità finale.	ium flashcard usabilita valutazione formativa summativa
Q064	Quale affermazione è vera sulle medie delle variabili?	Si può calcolare (e ha senso logico) la media aritmetica di una variabile quantitativa (a intervalli o a rapporti). Le variabili categoriali usano la moda, quelle ordinali usano tipicamente la mediana, sebbene per i costrutti formati da più item ordinali talvolta si adotti tollerantemente la media.	ium flashcard statistica variabili
Q065	Domanda su A/B test	L'A/B test è un esperimento randomizzato comparativo con due varianti (A e B), ampiamente usato per quantificare e verificare quale versione massimizza un determinato obiettivo (es. conversion rate). Usa strumenti inferenziali per decidere tra un'ipotesi nulla (le varianti sono uguali) e un'ipotesi alternativa.	ium flashcard statistica ab-test
Q066	Un test ABX qual è il numero minimo di volte che è necessario riconoscere x correttamente per concludere che A e B sono diverse tra loro?	Per N=12 tentativi in una scelta casuale a 2 vie, la probabilità di successo casuale è 0.5. Secondo la distribuzione binomiale, ottenere 10 (o più) successi su 12 ha una probabilità inferiore a 0.05. Quindi servono almeno 10/12 successi per rigettare il caso a un livello alfa 5%.	ium flashcard statistica test-binomiale
Q067	Se non abbiamo raccolto un campione di dati tale da non rigettare l'ipotesi nulla, che succede?	Significa che il p-value calcolato è maggiore del livello di significatività impostato (alfa). Di conseguenza, non vi sono prove sufficienti nel campione per dimostrare che ci siano differenze. Non significa aver provato matematicamente che l'ipotesi nulla sia vera.	ium flashcard statistica ipotesi-nulla
Q068	Se tre valutatori, ciascuno con la prob. del 70% di trovare un problema, hanno trovato 12 problemi, quanti non sono ancora stati identificati?	La probabilità che almeno uno lo trovi è 1 - (1-0.7)^3 = 0.973. Se 12 è il 97.3%, il totale stimato è 12/0.973 ≈ 12.33. Quindi i problemi sfuggiti sono circa 0.33, che si arrotonda a 0 problemi interi sfuggiti.	ium flashcard valutazione-qualitativa statistica euristiche
Q069	Si ottiene un NPS di 10 quando...	Quando la differenza percentuale tra Promotori e Detrattori è esattamente 10. NON significa che i detrattori sono zero né che l'intero campione sia promotore. Esempio: 20% Promotori e 10% Detrattori dà NPS=10.	ium flashcard questionari nps
Q070	Nell'ambito dei test utenti comparativi trasversali, un test binomiale è utile per?	Testare la significatività statistica quando il dato da analizzare è una scelta binaria o frequenza di successo (es. l'utente preferisce A o B?). Permette di calcolare se lo sbilanciamento di preferenze osservato (es. 10 su 12 preferiscono A) è troppo estremo per essere dettato dal caso.	ium flashcard statistica test-binomiale
Q071	Se 2 medie hanno intervalli di confidenza che si sovrappongono appena con 24 utenti, cosa succede aumentando a 48 utenti?	Aumentando la grandezza del campione (N), l'errore standard diminuisce. Di conseguenza, gli intervalli di confidenza si restringono. Se la differenza media reale è mantenuta, gli intervalli smetteranno di sovrapporsi e la differenza diventerà statisticamente significativa.	ium flashcard statistica intervalli
Q072	Come può essere misurato il fenomeno dello use consistent?	Il Low Use (o la costanza/ristrettezza d'uso delle funzioni di un sistema) viene calcolato usando uno 'Use Index', in cui si assegna peso pieno (1) alle feature molto usate, mezzo peso a quelle occasionali e peso nullo a quelle inutilizzate.	ium flashcard usabilita use-index
Q073	Come si misura il Low Use?	Attraverso uno Use Index (UI). Se un sistema complesso ha decine di funzioni ma l'utente ne padroneggia e utilizza regolarmente solo una piccola frazione, l'indice sarà basso (<= 0.5), manifestando un forte Low Use e un costo di design inefficace.	ium flashcard usabilita low-use
Q074	Il dark pattern 'trappola per insetti' (Roach Motel) cosa prevede?	È un design che rende facilissimo entrare in una situazione (es. sottoscrivere un abbonamento, creare un account) ma rende intenzionalmente molto difficile e frustrante uscirne (nascondendo pulsanti, richiedendo email, iterazioni infinite).	ium flashcard dark-patterns roach-motel
Q075	Il Dark Pattern “Forced Continuity” (continuazione forzata) prevede...	L'utente accetta una prova gratuita fornendo la carta di credito. Al termine della prova, il sistema fa scattare l'addebito ricorrente silenziosamente, senza un avviso o un promemoria chiaro e tempestivo, sperando nell'inerzia e dimenticanza dell'utente.	ium flashcard dark-patterns forced-continuity
Q076	Bait and switch	L'utente compie un'azione nota aspettandosi un certo risultato (l'esca/bait), ma il sistema esegue un'azione completamente diversa e indesiderata (lo scambio/switch). Esempio classico: premere la X per chiudere la finestra e, invece, installare o accettare l'aggiornamento.	ium flashcard dark-patterns bait-and-switch
Q077	I 4 tipi di credibilità	Secondo BJ Fogg: Presunta (assunzioni generali, es. un brand noto), Di superficie o Surface (giudizio immediato basato su estetica e design), Reputazione o Reputed (giudizio di terzi, es. recensioni) e Guadagnata o Earned (basata sull'esperienza diretta positiva passata).	ium flashcard tecnologie-persuasive credibilita
Q078	Fasi e ordine dell'Hook model	Il ciclo delle abitudini nei prodotti è composto da 4 fasi: 1. Trigger (Innesco), 2. Action (Azione semplice), 3. Variable Reward (Ricompensa variabile), 4. Investment (Investimento di tempo, dati o sforzo che porta a un nuovo innesco).	ium flashcard tecnologie-persuasive hook-model
Q079	Quale è il signiﬁcato di trigger nel modello Hook?	È l'innesco o attuatore che spinge l'utente a compiere l'azione (il motore dell'abitudine). Può essere esterno (notifiche, email, CTA) o, con il tempo, diventare puramente interno (stati emotivi, routine).	ium flashcard tecnologie-persuasive trigger
Q080	Secondo il modello di Hook i trigger interni...	Sono inneschi psicologici in cui l'utente inizia ad associare automaticamente (senza pensiero consapevole) il prodotto al sollievo da uno stato d'animo negativo o di noia. L'abitudine si consolida quando l'emozione stessa diventa il prompt all'azione.	ium flashcard tecnologie-persuasive trigger interni
Q081	Secondo il modello di Fogg l'esame persuasivo ha maggior effetto quando ci concentriamo...	Nel rendere il comportamento atteso più semplice da eseguire (riduzione dell'attrito). Per Fogg è molto più efficace e veloce facilitare l'abilità (Ability) piuttosto che tentare di aumentare artificialmente la motivazione dell'utente.	ium flashcard tecnologie-persuasive fogg
Q082	Secondo il modello di Fogg, tre variabili devono convergere perché un comportamento target si veriﬁchi, quali?	Motivazione (volontà), Abilità (capacità o facilità di esecuzione) e un Trigger (l'innesco che suggerisce l'azione). Se manca anche solo uno di questi elementi o si trovano sotto la 'linea di attivazione', il comportamento non avviene.	ium flashcard tecnologie-persuasive fogg
QA01	Deﬁnizione di usabilità secondo lo standard ISO 9241	L'usabilità è definita come il grado con cui un prodotto può essere usato da utenti specificati per raggiungere obiettivi specificati con Efficacia (correttezza e completezza, basso tasso errori), Efficienza (risorse spese) e Soddisfazione (assenza di disagio e atteggiamento positivo) in un determinato contesto d'uso.	ium flashcard domande-aperte usabilita
QA02	Deﬁnizione di p-value di un test di veriﬁca di ipotesi statistica e suo ruolo nelle valutazioni	Il p-value è il livello di significatività osservato, ovvero la probabilità di ottenere risultati pari o più estremi qualora l'ipotesi nulla fosse vera. Se p-value < alfa (es. 5%), si rigetta H0 in favore di H1. Nell'HCI serve a valutare oggettivamente se le differenze misurate tra due sistemi A e B sono reali, oppure frutto esclusivo del caso.	ium flashcard domande-aperte statistica p-value
QA03	Deﬁnizione di intervallo di conﬁdenza e sua rilevanza nella valutazione di usabilità	L'intervallo di confidenza è l'intervallo di valori che ha un'alta probabilità fissata (es. 95%) di contenere il vero parametro della popolazione intera, partendo dai dati del nostro campione ristretto. In usabilità è fondamentale perché, potendo testare solo 15-20 utenti, serve a stimare la reale performance globale (margin of error) del sistema e la stabilità del risultato.	ium flashcard domande-aperte statistica intervalli
